order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id
2168050,393,2,1,17,18,3479,10,0,16
2168050,393,2,1,17,18,42504,11,0,7
2168050,393,2,1,17,18,48720,12,0,1
2168050,393,2,1,17,18,18288,13,0,19
2168050,393,2,1,17,18,38273,14,1,9
2168050,393,2,1,17,18,34034,15,0,9
2168050,393,2,1,17,18,13984,16,1,4
3166594,393,3,6,11,19,21392,1,1,7
3166594,393,3,6,11,19,41840,2,0,7
3166594,393,3,6,11,19,20072,3,0,7
3166594,393,3,6,11,19,14386,4,0,13
3166594,393,3,6,11,19,19106,5,0,4
3166594,393,3,6,11,19,38273,6,1,9
3166594,393,3,6,11,19,22829,7,1,19
3166594,393,3,6,11,19,16965,8,1,1
3166594,393,3,6,11,19,17824,9,1,13
3166594,393,3,6,11,19,23801,10,0,9
3166594,393,3,6,11,19,13885,11,0,1
3166594,393,3,6,11,19,29487,12,1,4
3166594,393,3,6,11,19,38456,13,0,4
3166594,393,3,6,11,19,7175,14,0,16
3166594,393,3,6,11,19,28597,15,0,19
3166594,393,3,6,11,19,41819,16,0,19
3166594,393,3,6,11,19,44961,17,0,19
3166594,393,3,6,11,19,12845,18,0,19
3166594,393,3,6,11,19,26209,19,0,4
3166594,393,3,6,11,19,31927,20,0,9
3166594,393,3,6,11,19,15910,21,0,1
3166594,393,3,6,11,19,37935,22,0,1
3166594,393,3,6,11,19,12238,23,0,1
3166594,393,3,6,11,19,12381,24,0,1
3166594,393,3,6,11,19,36639,25,0,1
3166594,393,3,6,11,19,40593,26,0,16
3166594,393,3,6,11,19,35948,27,0,7
3166594,393,3,6,11,19,48765,28,0,12
3166594,393,3,6,11,19,10305,29,0,4
3166594,393,3,6,11,19,276,30,1,1
2569000,393,4,6,16,21,23801,1,1,9
2569000,393,4,6,16,21,20163,2,0,15
2569000,393,4,6,16,21,38747,3,0,19
2569000,393,4,6,16,21,47211,4,0,19
2569000,393,4,6,16,21,37074,5,0,7
2569000,393,4,6,16,21,40593,6,1,16
2569000,393,4,6,16,21,21526,7,0,19
2569000,393,4,6,16,21,9869,8,0,19
2569000,393,4,6,16,21,21009,9,0,19
2569000,393,4,6,16,21,29487,10,1,4
2569000,393,4,6,16,21,34969,11,0,4
2569000,393,4,6,16,21,8424,12,0,4
2569000,393,4,6,16,21,13733,13,0,4
2569000,393,4,6,16,21,13984,14,1,4
2569000,393,4,6,16,21,42495,15,0,4
2569000,393,4,6,16,21,46206,16,0,4
2569000,393,4,6,16,21,25272,17,0,4
2569000,393,4,6,16,21,38456,18,1,4
2569000,393,4,6,16,21,38273,19,1,9
2569000,393,4,6,16,21,22829,20,1,19
2569000,393,4,6,16,21,36639,21,1,1
2569000,393,4,6,16,21,28597,22,1,19
2569000,393,4,6,16,21,41819,23,1,19
2569000,393,4,6,16,21,49113,24,0,17
2569000,393,4,6,16,21,276,25,1,1
2569000,393,4,6,16,21,12258,26,0,3
2569000,393,4,6,16,21,32433,27,0,1
2569000,393,4,6,16,21,34124,28,0,15
1796383,393,5,1,18,9,41787,1,0,4
1796383,393,5,1,18,9,42504,2,1,7
1796383,393,5,1,18,9,24267,3,1,7
1796383,393,5,1,18,9,22825,4,0,4
1796383,393,5,1,18,9,46969,5,0,4
1796383,393,5,1,18,9,21683,6,1,3
1796383,393,5,1,18,9,12258,7,1,3
1796383,393,5,1,18,9,38988,8,0,3
1796383,393,5,1,18,9,31371,9,0,3
1796383,393,5,1,18,9,35376,10,0,7
1796383,393,5,1,18,9,16290,11,0,7
1796383,393,5,1,18,9,23836,12,0,1
1796383,393,5,1,18,9,13885,13,1,1
1796383,393,5,1,18,9,38003,14,1,1
1796383,393,5,1,18,9,6377,15,1,1
1796383,393,5,1,18,9,36639,16,1,1
1796383,393,5,1,18,9,41117,17,0,1
1796383,393,5,1,18,9,276,18,1,1
1796383,393,5,1,18,9,41819,19,1,19
1796383,393,5,1,18,9,42421,20,0,13
1796383,393,5,1,18,9,19019,21,0,20
1796383,393,5,1,18,9,46738,22,0,4
1796383,393,5,1,18,9,15200,23,0,4
1796383,393,5,1,18,9,47211,24,1,19
1941555,393,6,1,9,14,16752,1,0,19
1941555,393,6,1,9,14,26499,2,0,11
1941555,393,6,1,9,14,42557,3,0,13
1941555,393,6,1,9,14,7175,4,1,16
1941555,393,6,1,9,14,24267,5,1,7
1941555,393,6,1,9,14,42504,6,1,7
1941555,393,6,1,9,14,12258,7,1,3
1941555,393,6,1,9,14,6377,8,1,1
1941555,393,6,1,9,14,45161,9,0,1
1941555,393,6,1,9,14,36922,10,0,7
1751389,393,7,6,9,12,45161,1,1,1
1751389,393,7,6,9,12,6377,2,1,1
1751389,393,7,6,9,12,4664,3,0,1
1751389,393,7,6,9,12,45061,4,0,1
1751389,393,7,6,9,12,276,5,1,1
1751389,393,7,6,9,12,22825,6,1,4
1751389,393,7,6,9,12,38310,7,0,7
1751389,393,7,6,9,12,36922,8,1,7
1751389,393,7,6,9,12,17400,9,0,4
1751389,393,7,6,9,12,24204,10,0,4
1751389,393,7,6,9,12,21683,11,1,3
1751389,393,7,6,9,12,38988,12,1,3
1751389,393,7,6,9,12,12258,13,1,3
1751389,393,7,6,9,12,32175,14,0,7
1751389,393,7,6,9,12,2943,15,0,16
1751389,393,7,6,9,12,23801,16,1,9
1751389,393,7,6,9,12,32717,17,0,15
1751389,393,7,6,9,12,39408,18,0,4
1751389,393,7,6,9,12,9387,19,0,4
1751389,393,7,6,9,12,28204,20,0,4
81833,393,8,4,10,12,46511,1,0,13
81833,393,8,4,10,12,38563,2,0,1
81833,393,8,4,10,12,17206,3,0,15
81833,393,8,4,10,12,44449,4,0,15
81833,393,8,4,10,12,12258,5,1,3
81833,393,8,4,10,12,15290,6,0,4
81833,393,8,4,10,12,17200,7,0,13
81833,393,8,4,10,12,36922,8,1,7
81833,393,8,4,10,12,21683,9,1,3
81833,393,8,4,10,12,2943,10,1,16
81833,393,8,4,10,12,45704,11,0,13
81833,393,8,4,10,12,38273,12,1,9
81833,393,8,4,10,12,26369,13,0,4
81833,393,8,4,10,12,17713,14,0,1
81833,393,8,4,10,12,45271,15,0,1
81833,393,8,4,10,12,40487,16,0,1
81833,393,8,4,10,12,15675,17,0,1
81833,393,8,4,10,12,6569,18,0,1
288195,393,9,2,16,30,7175,1,1,16
288195,393,9,2,16,30,41117,2,1,1
288195,393,9,2,16,30,15683,3,0,1
288195,393,9,2,16,30,45061,4,1,1
288195,393,9,2,16,30,23801,5,1,9
288195,393,9,2,16,30,2943,6,1,16
288195,393,9,2,16,30,42504,7,1,7
288195,393,9,2,16,30,38456,8,1,4
288195,393,9,2,16,30,36639,9,1,1
288195,393,9,2,16,30,22825,10,1,4
288195,393,9,2,16,30,8174,11,0,4
288195,393,9,2,16,30,11005,12,0,16
288195,393,9,2,16,30,25093,13,0,16
288195,393,9,2,16,30,26848,14,1,16
288195,393,9,2,16,30,9387,15,1,4
288195,393,9,2,16,30,15613,16,0,16
288195,393,9,2,16,30,36725,17,0,16
288195,393,9,2,16,30,8193,18,0,4
2782817,393,10,5,13,30,41787,1,1,4
2782817,393,10,5,13,30,14335,2,0,1
2782817,393,10,5,13,30,48821,3,0,1
2782817,393,10,5,13,30,21463,4,0,1
2782817,393,10,5,13,30,2943,5,1,16
2782817,393,10,5,13,30,22825,6,1,4
2782817,393,10,5,13,30,6377,7,1,1
2782817,393,10,5,13,30,8193,8,1,4
2782817,393,10,5,13,30,41117,9,1,1
2782817,393,10,5,13,30,26369,10,1,4
2782817,393,10,5,13,30,45271,11,1,1
2782817,393,10,5,13,30,40487,12,1,1
2782817,393,10,5,13,30,17713,13,1,1
2782817,393,10,5,13,30,8174,14,1,4
2782817,393,10,5,13,30,31371,15,1,3
2782817,393,10,5,13,30,13733,16,1,4
2782817,393,10,5,13,30,32433,17,1,1
2782817,393,10,5,13,30,21009,18,1,19
2782817,393,10,5,13,30,9869,19,1,19
2782817,393,10,5,13,30,21392,20,1,7
2782817,393,10,5,13,30,26209,21,1,4
2782817,393,10,5,13,30,44987,22,1,16
2782817,393,10,5,13,30,9387,23,1,4
2782817,393,10,5,13,30,42495,24,1,4
2782817,393,10,5,13,30,25340,25,0,4
2782817,393,10,5,13,30,25272,26,1,4
2782817,393,10,5,13,30,46206,27,1,4
2782817,393,10,5,13,30,5022,28,0,4
2782817,393,10,5,13,30,35163,29,0,4
2782817,393,10,5,13,30,3464,30,0,4
2782817,393,10,5,13,30,16185,31,1,16
2782817,393,10,5,13,30,38988,32,1,3
2782817,393,10,5,13,30,4037,33,1,13
2782817,393,10,5,13,30,27000,34,0,16
2782817,393,10,5,13,30,18531,35,0,16
2782817,393,10,5,13,30,23734,36,0,16
1685150,394,1,1,16,,12028,1,0,7
1685150,394,1,1,16,,29326,2,0,3
1685150,394,1,1,16,,10826,3,0,19
1685150,394,1,1,16,,43726,4,0,4
1685150,394,1,1,16,,48878,5,0,19
1685150,394,1,1,16,,20995,6,0,1
1685150,394,1,1,16,,25551,7,0,1
1685150,394,1,1,16,,47280,8,0,7
1685150,394,1,1,16,,432,9,0,16
1685150,394,1,1,16,,18441,10,0,13
1685150,394,1,1,16,,13819,11,0,19
1685150,394,1,1,16,,22474,12,0,19
1685150,394,1,1,16,,26177,13,0,14
1685150,394,1,1,16,,33754,14,0,16
1685150,394,1,1,16,,47209,15,0,4
1685150,394,1,1,16,,22035,16,0,16
1685150,394,1,1,16,,26856,17,0,3
1685150,394,1,1,16,,24852,18,0,4
1685150,394,1,1,16,,13541,19,0,3
1685150,394,1,1,16,,1360,20,0,13
1685150,394,1,1,16,,42265,21,0,4
1685150,394,1,1,16,,43819,22,0,16
1685150,394,1,1,16,,15570,23,0,16
1685150,394,1,1,16,,21903,24,0,4
1685150,394,1,1,16,,49075,25,0,1
1685150,394,1,1,16,,48679,26,0,4
1685150,394,1,1,16,,19678,27,0,4
1685150,394,1,1,16,,19048,28,0,4
1685150,394,1,1,16,,45007,29,0,4
1685150,394,1,1,16,,41787,30,0,4
1685150,394,1,1,16,,15290,31,0,4
1685150,394,1,1,16,,2295,32,0,4
1685150,394,1,1,16,,22935,33,0,4
1685150,394,1,1,16,,40063,34,0,19
1685150,394,1,1,16,,13829,35,0,13
1685150,394,1,1,16,,33647,36,0,19
1685150,394,1,1,16,,22508,37,0,13
1685150,394,1,1,16,,23071,38,0,9
1685150,394,1,1,16,,29898,39,0,9
1685150,394,1,1,16,,25489,40,0,9
1685150,394,1,1,16,,47626,41,0,4
1685150,394,1,1,16,,49215,42,0,18
1685150,394,1,1,16,,48476,43,0,18
1685150,394,1,1,16,,48407,44,0,18
1685150,394,1,1,16,,41540,45,0,4
33104,394,2,1,14,30,49215,1,1,18
33104,394,2,1,14,30,33814,2,0,14
33104,394,2,1,14,30,47761,3,0,14
33104,394,2,1,14,30,4792,4,0,14
33104,394,2,1,14,30,43421,5,0,18
33104,394,2,1,14,30,35461,6,0,18
33104,394,2,1,14,30,7923,7,0,18
33104,394,2,1,14,30,8269,8,0,18
33104,394,2,1,14,30,48476,9,1,18
33104,394,2,1,14,30,3081,10,0,18
33104,394,2,1,14,30,45767,11,0,18
33104,394,2,1,14,30,1007,12,0,18
33104,394,2,1,14,30,33158,13,0,4
33104,394,2,1,14,30,1907,14,0,18
33104,394,2,1,14,30,5670,15,0,1
33104,394,2,1,14,30,36364,16,0,13
33104,394,2,1,14,30,21961,17,0,13
33104,394,2,1,14,30,46820,18,0,16
33104,394,2,1,14,30,44643,19,0,17
1608079,394,3,4,13,30,47761,1,1,14
1608079,394,3,4,13,30,4792,2,1,14
1608079,394,3,4,13,30,7923,3,1,18
1608079,394,3,4,13,30,46820,4,1,16
1608079,394,3,4,13,30,27573,5,0,1
1608079,394,3,4,13,30,13829,6,1,13
1608079,394,3,4,13,30,45957,7,0,13
1608079,394,3,4,13,30,26856,8,1,3
1608079,394,3,4,13,30,15950,9,0,1
1608079,394,3,4,13,30,2452,10,0,1
1608079,394,3,4,13,30,31701,11,0,1
1608079,394,3,4,13,30,13176,12,0,4
1608079,394,3,4,13,30,31955,13,0,18
1608079,394,3,4,13,30,14811,14,0,14
1608079,394,3,4,13,30,48679,15,1,4
1608079,394,3,4,13,30,37646,16,0,4
1608079,394,3,4,13,30,36127,17,0,7
1608079,394,3,4,13,30,43726,18,1,4
1608079,394,3,4,13,30,5212,19,0,4
1608079,394,3,4,13,30,39928,20,0,4
1608079,394,3,4,13,30,47209,21,1,4
1608079,394,3,4,13,30,26283,22,0,4
1608079,394,3,4,13,30,14633,23,0,19
1608079,394,3,4,13,30,13870,24,0,19
1608079,394,3,4,13,30,46747,25,0,19
1608079,394,3,4,13,30,49271,26,0,11
1608079,394,3,4,13,30,21903,27,1,4
1608079,394,3,4,13,30,41540,28,1,4
1608079,394,3,4,13,30,26369,29,0,4
1608079,394,3,4,13,30,12385,30,0,15
1608079,394,3,4,13,30,29291,31,0,15
1608079,394,3,4,13,30,22935,32,1,4
1608079,394,3,4,13,30,12204,33,0,1
1608079,394,3,4,13,30,12034,34,0,18
1608079,394,3,4,13,30,48878,35,1,19
1608079,394,3,4,13,30,28985,36,0,4
1608079,394,3,4,13,30,19678,37,1,4
1608079,394,3,4,13,30,28983,38,0,13
1608079,394,3,4,13,30,22007,39,0,15
1608079,394,3,4,13,30,884,40,0,13
1608079,394,3,4,13,30,43768,41,0,4
1608079,394,3,4,13,30,8710,42,0,16
1608079,394,3,4,13,30,9203,43,0,16
1608079,394,3,4,13,30,43819,44,1,16
1608079,394,3,4,13,30,48094,45,0,15
1608079,394,3,4,13,30,20127,46,0,15
1608079,394,3,4,13,30,14678,47,0,1
1608079,394,3,4,13,30,35510,48,0,4
1608079,394,3,4,13,30,42265,49,1,4
1608079,394,3,4,13,30,44359,50,0,4
1608079,394,3,4,13,30,15649,51,0,4
1608079,394,3,4,13,30,19048,52,1,4
1608079,394,3,4,13,30,43569,53,0,1
1608079,394,3,4,13,30,17949,54,0,16
1608079,394,3,4,13,30,33754,55,1,16
1608079,394,3,4,13,30,31869,56,0,1
1608079,394,3,4,13,30,9171,57,0,13
1608079,394,3,4,13,30,15615,58,0,13
1608079,394,3,4,13,30,11698,59,0,1
1608079,394,3,4,13,30,20995,60,1,1
1608079,394,3,4,13,30,41149,61,0,21
1608079,394,3,4,13,30,27966,62,0,4
1956189,394,4,2,8,19,24852,1,1,4
1956189,394,4,2,8,19,2295,2,1,4
1956189,394,4,2,8,19,47761,3,1,14
1956189,394,4,2,8,19,46820,4,1,16
1956189,394,4,2,8,19,26856,5,1,3
1956189,394,4,2,8,19,15950,6,1,1
1956189,394,4,2,8,19,14811,7,1,14
1956189,394,4,2,8,19,37646,8,1,4
1956189,394,4,2,8,19,43726,9,1,4
1956189,394,4,2,8,19,5212,10,1,4
1956189,394,4,2,8,19,47209,11,1,4
1956189,394,4,2,8,19,26283,12,1,4
1956189,394,4,2,8,19,14633,13,1,19
1956189,394,4,2,8,19,13870,14,1,19
1956189,394,4,2,8,19,46747,15,1,19
1956189,394,4,2,8,19,21903,16,1,4
1956189,394,4,2,8,19,26369,17,1,4
1956189,394,4,2,8,19,22935,18,1,4
1956189,394,4,2,8,19,12034,19,1,18
1956189,394,4,2,8,19,19678,20,1,4
1956189,394,4,2,8,19,8710,21,1,16
1956189,394,4,2,8,19,20127,22,1,15
1956189,394,4,2,8,19,35510,23,1,4
1956189,394,4,2,8,19,42265,24,1,4
1956189,394,4,2,8,19,15649,25,1,4
1956189,394,4,2,8,19,17949,26,1,16
1956189,394,4,2,8,19,33754,27,1,16
1956189,394,4,2,8,19,31869,28,1,1
1956189,394,4,2,8,19,27966,29,1,4
1041271,394,5,6,18,30,27966,1,1,4
1041271,394,5,6,18,30,8710,2,1,16
1041271,394,5,6,18,30,2295,3,1,4
1041271,394,5,6,18,30,40706,4,0,4
1041271,394,5,6,18,30,5212,5,1,4
1041271,394,5,6,18,30,33754,6,1,16
1041271,394,5,6,18,30,17949,7,1,16
1041271,394,5,6,18,30,42265,8,1,4
1041271,394,5,6,18,30,20127,9,1,15
1041271,394,5,6,18,30,24184,10,0,4
1041271,394,5,6,18,30,19678,11,1,4
1041271,394,5,6,18,30,26369,12,1,4
1041271,394,5,6,18,30,37892,13,0,4
1041271,394,5,6,18,30,46747,14,1,19
1041271,394,5,6,18,30,14633,15,1,19
1041271,394,5,6,18,30,47209,16,1,4
1041271,394,5,6,18,30,43726,17,1,4
1041271,394,5,6,18,30,30639,18,0,7
1041271,394,5,6,18,30,37646,19,1,4
1041271,394,5,6,18,30,24852,20,1,4
1041271,394,5,6,18,30,15950,21,1,1
1041271,394,5,6,18,30,26856,22,1,3
1041271,394,5,6,18,30,46820,23,1,16
1041271,394,5,6,18,30,43295,24,0,16
1041271,394,5,6,18,30,47761,25,1,14
1041271,394,5,6,18,30,19503,26,0,6
1041271,394,5,6,18,30,13829,27,1,13
1041271,394,5,6,18,30,31343,28,0,16
1041271,394,5,6,18,30,45957,29,1,13
1041271,394,5,6,18,30,1749,30,0,18
1041271,394,5,6,18,30,278,31,0,9
1041271,394,5,6,18,30,3962,32,0,1
1041271,394,5,6,18,30,28597,33,0,19
1041271,394,5,6,18,30,1194,34,0,7
1041271,394,5,6,18,30,3957,35,0,7
1041271,394,5,6,18,30,41588,36,0,20
1041271,394,5,6,18,30,40310,37,0,20
1041271,394,5,6,18,30,17027,38,0,20
1041271,394,5,6,18,30,9913,39,0,20
1041271,394,5,6,18,30,2959,40,0,19
1041271,394,5,6,18,30,2179,41,0,19
1041271,394,5,6,18,30,45937,42,0,19
1041271,394,5,6,18,30,42048,43,0,19
3312413,395,1,2,20,,27964,1,0,17
3312413,395,1,2,20,,34504,2,0,19
3312413,395,1,2,20,,10032,3,0,7
3312413,395,1,2,20,,4778,4,0,19
3312413,395,1,2,20,,15386,5,0,19
3312413,395,1,2,20,,44475,6,0,14
2791004,395,2,4,13,2,16782,1,0,13
2791004,395,2,4,13,2,39459,2,0,17
2791004,395,2,4,13,2,45566,3,0,17
2791004,395,2,4,13,2,31839,4,0,17
2791004,395,2,4,13,2,36004,5,0,17
2791004,395,2,4,13,2,49610,6,0,16
2791004,395,2,4,13,2,22129,7,0,16
2791004,395,2,4,13,2,28688,8,0,19
2791004,395,2,4,13,2,2366,9,0,17
384486,395,3,0,16,30,28842,1,0,4
384486,395,3,0,16,30,31268,2,0,17
384486,395,3,0,16,30,480,3,0,1
2531468,396,1,0,17,,21384,1,0,20
2531468,396,1,0,17,,30909,2,0,3
2531468,396,1,0,17,,11461,3,0,3
2531468,396,1,0,17,,41665,4,0,16
2531468,396,1,0,17,,23644,5,0,16
2531468,396,1,0,17,,49192,6,0,7
2531468,396,1,0,17,,27959,7,0,7
2531468,396,1,0,17,,31776,8,0,1
2531468,396,1,0,17,,16234,9,0,16
2531468,396,1,0,17,,26209,10,0,4
308467,396,2,1,17,8,28465,1,0,16
308467,396,2,1,17,8,8309,2,0,16
308467,396,2,1,17,8,5603,3,0,1
308467,396,2,1,17,8,23644,4,1,16
308467,396,2,1,17,8,16234,5,1,16
2546833,396,3,1,16,7,8309,1,1,16
2546833,396,3,1,16,7,28465,2,1,16
2546833,396,3,1,16,7,3308,3,0,3
2546833,396,3,1,16,7,27959,4,1,7
2546833,396,3,1,16,7,46847,5,0,14
2546833,396,3,1,16,7,5535,6,0,16
2546833,396,3,1,16,7,16185,7,0,16
2546833,396,3,1,16,7,21616,8,0,4
2546833,396,3,1,16,7,3265,9,0,4
2546833,396,3,1,16,7,27925,10,0,4
2546833,396,3,1,16,7,13252,11,0,3
2546833,396,3,1,16,7,41425,12,0,3
2546833,396,3,1,16,7,1643,13,0,16
2546833,396,3,1,16,7,1356,14,0,18
2546833,396,3,1,16,7,12496,15,0,4
704914,396,4,2,9,22,16234,1,1,16
704914,396,4,2,9,22,8309,2,1,16
704914,396,4,2,9,22,28465,3,1,16
704914,396,4,2,9,22,13176,4,0,4
704914,396,4,2,9,22,3308,5,1,3
704914,396,4,2,9,22,1356,6,1,18
704914,396,4,2,9,22,41425,7,1,3
704914,396,4,2,9,22,24561,8,0,1
704914,396,4,2,9,22,49192,9,1,7
704914,396,4,2,9,22,44632,10,0,7
704914,396,4,2,9,22,3265,11,1,4
704914,396,4,2,9,22,1643,12,1,16
13107,396,5,0,13,5,3308,1,1,3
13107,396,5,0,13,5,8309,2,1,16
13107,396,5,0,13,5,28465,3,1,16
13107,396,5,0,13,5,13176,4,1,4
13107,396,5,0,13,5,11422,5,0,16
13107,396,5,0,13,5,5535,6,1,16
13107,396,5,0,13,5,43961,7,0,4
13107,396,5,0,13,5,23535,8,0,19
13107,396,5,0,13,5,17631,9,0,7
13107,396,5,0,13,5,40910,10,0,7
13107,396,5,0,13,5,9324,11,0,19
13107,396,5,0,13,5,19625,12,0,1
13107,396,5,0,13,5,10005,13,0,1
13107,396,5,0,13,5,27737,14,0,1
13107,396,5,0,13,5,29116,15,0,1
13107,396,5,0,13,5,128,16,0,1
13107,396,5,0,13,5,32335,17,0,18
13107,396,5,0,13,5,270,18,0,17
13107,396,5,0,13,5,2097,19,0,17
1926210,396,6,2,11,9,16234,1,1,16
1926210,396,6,2,11,9,8309,2,1,16
1926210,396,6,2,11,9,28465,3,1,16
1926210,396,6,2,11,9,3308,4,1,3
1926210,396,6,2,11,9,46847,5,1,14
1926210,396,6,2,11,9,41425,6,1,3
1926210,396,6,2,11,9,1356,7,1,18
1926210,396,6,2,11,9,31776,8,1,1
1926210,396,6,2,11,9,17631,9,1,7
1926210,396,6,2,11,9,8419,10,0,17
1926210,396,6,2,11,9,27959,11,1,7
1926210,396,6,2,11,9,41198,12,0,13
1926210,396,6,2,11,9,27925,13,1,4
1926210,396,6,2,11,9,48437,14,0,13
1926210,396,6,2,11,9,5475,15,0,13
532712,396,7,0,17,5,13176,1,1,4
532712,396,7,0,17,5,16234,2,1,16
532712,396,7,0,17,5,28465,3,1,16
532712,396,7,0,17,5,1356,4,1,18
532712,396,7,0,17,5,8309,5,1,16
532712,396,7,0,17,5,27737,6,1,1
532712,396,7,0,17,5,19625,7,1,1
532712,396,7,0,17,5,11461,8,1,3
532712,396,7,0,17,5,41665,9,1,16
532712,396,7,0,17,5,27966,10,0,4
532712,396,7,0,17,5,22024,11,0,4
532712,396,7,0,17,5,5911,12,0,11
532712,396,7,0,17,5,44801,13,0,11
532712,396,7,0,17,5,22474,14,0,19
532712,396,7,0,17,5,47965,15,0,19
3240796,396,8,0,19,14,16234,1,1,16
3240796,396,8,0,19,14,3308,2,1,3
3240796,396,8,0,19,14,46847,3,1,14
3240796,396,8,0,19,14,11461,4,1,3
3240796,396,8,0,19,14,27663,5,0,14
3240796,396,8,0,19,14,41425,6,1,3
3240796,396,8,0,19,14,27737,7,1,1
3240796,396,8,0,19,14,41665,8,1,16
3240796,396,8,0,19,14,27925,9,1,4
3240796,396,8,0,19,14,49192,10,1,7
3240796,396,8,0,19,14,32227,11,0,7
3240796,396,8,0,19,14,22474,12,1,19
3240796,396,8,0,19,14,47965,13,1,19
3240796,396,8,0,19,14,5475,14,1,13
3240796,396,8,0,19,14,40910,15,1,7
3240796,396,8,0,19,14,19094,16,0,9
3240796,396,8,0,19,14,14386,17,0,13
3240796,396,8,0,19,14,12962,18,0,13
3240796,396,8,0,19,14,25146,19,0,7
3240796,396,8,0,19,14,44632,20,1,7
1668015,396,9,0,12,14,8309,1,1,16
1668015,396,9,0,12,14,16234,2,1,16
1668015,396,9,0,12,14,3308,3,1,3
1668015,396,9,0,12,14,28465,4,1,16
1668015,396,9,0,12,14,13176,5,1,4
1668015,396,9,0,12,14,27663,6,1,14
1668015,396,9,0,12,14,1356,7,1,18
1668015,396,9,0,12,14,41425,8,1,3
1668015,396,9,0,12,14,41665,9,1,16
1668015,396,9,0,12,14,11461,10,1,3
1668015,396,9,0,12,14,47965,11,1,19
1668015,396,9,0,12,14,11422,12,1,16
1668015,396,9,0,12,14,22474,13,1,19
1668015,396,9,0,12,14,5603,14,1,1
1668015,396,9,0,12,14,128,15,1,1
1668015,396,9,0,12,14,3951,16,0,18
1668015,396,9,0,12,14,5535,17,1,16
1668015,396,9,0,12,14,48205,18,0,4
1668015,396,9,0,12,14,4753,19,0,18
1668015,396,9,0,12,14,17957,20,0,15
1668015,396,9,0,12,14,11009,21,0,15
1668015,396,9,0,12,14,48186,22,0,16
1668015,396,9,0,12,14,3142,23,0,9
1668015,396,9,0,12,14,38884,24,0,13
504195,396,10,1,9,30,16234,1,1,16
504195,396,10,1,9,30,41665,2,1,16
504195,396,10,1,9,30,5603,3,1,1
504195,396,10,1,9,30,13176,4,1,4
504195,396,10,1,9,30,44632,5,1,7
504195,396,10,1,9,30,27925,6,1,4
504195,396,10,1,9,30,49192,7,1,7
504195,396,10,1,9,30,27737,8,1,1
504195,396,10,1,9,30,17957,9,1,15
504195,396,10,1,9,30,17631,10,1,7
504195,396,10,1,9,30,48186,11,1,16
504195,396,10,1,9,30,32650,12,0,17
504195,396,10,1,9,30,5077,13,0,3
504195,396,10,1,9,30,20791,14,0,7
504195,396,10,1,9,30,22474,15,1,19
504195,396,10,1,9,30,6808,16,0,9
504195,396,10,1,9,30,21513,17,0,14
504195,396,10,1,9,30,32942,18,0,14
504195,396,10,1,9,30,19625,19,1,1
504195,396,10,1,9,30,10255,20,0,17
1272452,396,11,0,10,13,41665,1,1,16
1272452,396,11,0,10,13,13176,2,1,4
1272452,396,11,0,10,13,16234,3,1,16
1272452,396,11,0,10,13,49192,4,1,7
1272452,396,11,0,10,13,19625,5,1,1
1272452,396,11,0,10,13,5603,6,1,1
1272452,396,11,0,10,13,27663,7,1,14
1272452,396,11,0,10,13,27966,8,1,4
1272452,396,11,0,10,13,17957,9,1,15
1272452,396,11,0,10,13,5077,10,1,3
1272452,396,11,0,10,13,38884,11,1,13
1272452,396,11,0,10,13,14999,12,0,16
1272452,396,11,0,10,13,47209,13,0,4
1272452,396,11,0,10,13,36956,14,0,4
1272452,396,11,0,10,13,11941,15,0,3
392005,396,12,2,19,16,16234,1,1,16
392005,396,12,2,19,16,13176,2,1,4
392005,396,12,2,19,16,3308,3,1,3
392005,396,12,2,19,16,8309,4,1,16
392005,396,12,2,19,16,44632,5,1,7
392005,396,12,2,19,16,11461,6,1,3
392005,396,12,2,19,16,28465,7,1,16
392005,396,12,2,19,16,31776,8,1,1
392005,396,12,2,19,16,10255,9,1,17
392005,396,12,2,19,16,1356,10,1,18
392005,396,12,2,19,16,4753,11,1,18
392005,396,12,2,19,16,23644,12,1,16
392005,396,12,2,19,16,11009,13,1,15
392005,396,12,2,19,16,45106,14,0,16
392005,396,12,2,19,16,49192,15,1,7
392005,396,12,2,19,16,16897,16,0,19
392005,396,12,2,19,16,4137,17,0,14
3375628,396,13,1,20,6,8309,1,1,16
3375628,396,13,1,20,6,28465,2,1,16
3375628,396,13,1,20,6,16234,3,1,16
3375628,396,13,1,20,6,41665,4,1,16
3375628,396,13,1,20,6,49192,5,1,7
3375628,396,13,1,20,6,1356,6,1,18
3375628,396,13,1,20,6,44632,7,1,7
3375628,396,13,1,20,6,19625,8,1,1
3375628,396,13,1,20,6,31776,9,1,1
3375628,396,13,1,20,6,23644,10,1,16
3375628,396,13,1,20,6,4753,11,1,18
3375628,396,13,1,20,6,17631,12,1,7
3375628,396,13,1,20,6,45106,13,1,16
3375628,396,13,1,20,6,47209,14,1,4
3375628,396,13,1,20,6,27959,15,1,7
3375628,396,13,1,20,6,49237,16,0,17
3375628,396,13,1,20,6,2275,17,0,1
3375628,396,13,1,20,6,47224,18,0,1
3375628,396,13,1,20,6,42115,19,0,1
3375628,396,13,1,20,6,11258,20,0,1
3375628,396,13,1,20,6,49273,21,0,1
