company,condition,street,type,code,code_name,total_cnt,amt,new_cnt,loss_cnt
(주)티맥스에이앤씨,1,경기도 성남시 분당구 수내동,1,722000,응용 소프트웨어 개발 및 공급업,538,201166160,13,20
(주)맥클린솔루션,1,경기도 화성시 기산동,1,749300,건축물 일반 청소업,428,107430260,5,10
주식회사 위즈스텝,1,서울특별시 강서구 등촌동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,100,18707700,11,9
(주)삼양사인천1공장,1,인천광역시 서구 가좌동,1,153202,전분제품 및 당류 제조업,103,39800360,1,1
(주)삼양사울산2공장,1,울산광역시 남구 매암동,1,153202,전분제품 및 당류 제조업,118,45841660,0,0
(주)삼우티에스,1,경기도 평택시 포승읍,1,252103,플라스틱 합성피혁 제조업,124,37455340,1,4
(주)프로엠,1,서울특별시 강남구 대치동,1,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,229,41237520,3,27
암젠코리아유한회사,1,서울특별시 중구 수하동,1,741300,시장 조사 및 여론 조사업,144,62281280,0,1
코오롱엘에스아이주식회사,1,경기도 과천시 별양동,1,749921,그 외 기타 분류 안된 사업 지원 서비스업,570,141974740,13,22
일산복음요양병원,1,경기도 고양시 일산동구 중산동,1,851101,요양병원,143,31399260,7,6
덕산기업주식회사,1,경상남도 거제시 아주동,1,749603,그 외 기타 분류 안된 사업 지원 서비스업,118,30449020,2,27
(주)서원유통,1,부산광역시 북구 덕천동,1,521100,슈퍼마켓,3000,582719540,29,33
유한회사 미소,1,서울특별시 강남구 역삼동,1,722000,응용 소프트웨어 개발 및 공급업,100,15755060,11,12
(주)케어맥스,1,서울특별시 송파구 풍납동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,292,70628160,9,2
주식회사슈프리마,1,경기도 성남시 분당구 정자동,1,999999,BIZ_NO미존재사업장,171,59956680,3,2
삼아주식회사,1,경기도 용인시 기흥구 공세동,1,749300,건축물 일반 청소업,361,90849380,5,3
의료법인상원의료재단인천힘찬병원,1,인천광역시 연수구 연수동,1,851101,요양병원,160,42107760,2,4
주식회사동우일렉트로닉스,1,경상북도 구미시 인의동,1,321000,기타 반도체 소자 제조업,138,25534480,15,7
영림티앤에스(주),1,전라남도 여수시 평여동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,112,35405500,1,2
주식회사 태호코퍼레이션,1,서울특별시 서초구 양재동,1,343000,그 외 자동차용 신품 부품 제조업,109,19523660,5,6
사단법인 한국신용정보원,1,서울특별시 중구 명동1가,1,999999,BIZ_NO미존재사업장,149,61620900,0,0
주식회사아람코코리아,1,서울특별시 송파구 문정동,1,702003,비주거용 부동산 관리업,106,18590500,10,20
수성구건강가정.다문화가족지원센터,1,대구광역시 수성구 두산동,1,999999,BIZ_NO미존재사업장,114,14835640,5,4
(사)한국지체장애인협회 경북지체장애인협회 경주시지회,1,경상북도 경주시 동천동,1,999999,BIZ_NO미존재사업장,121,13595180,2,2
소신여객자동차주식회사,1,경기도 부천시 심곡동,1,602204,시내버스 운송업 / 시외버스 운송업,597,175188560,0,9
(주)세영,1,전라남도 광양시 광양읍,1,749902,번역 및 통역 서비스업,133,55328780,0,1
주식회사경신전선,1,충청남도 천안시 서북구 입장면,1,313001,기타 절연선 및 케이블 제조업,360,147762280,4,1
피엔씨텍(주),1,경기도 화성시 반송동,1,321000,기타 반도체 소자 제조업,681,223281140,8,7
창원경상대학교병원,1,경상남도 창원시  성산구 성주동,1,851101,요양병원,190,45348220,35,4
재단법인 한국지식재산보호원,1,서울특별시 강남구 역삼동,1,730000,기타 인문 및 사회과학 연구개발업,231,44992680,123,1
(주)베스트윈,1,경기도 화성시 석우동,1,321000,기타 반도체 소자 제조업,1106,360530880,15,3
주식회사 건우테크,1,경상남도 거제시 장평동,1,999999,BIZ_NO미존재사업장,102,27928160,8,7
아이원스　주식회사(발안),1,경기도 화성시 향남읍,1,321000,기타 반도체 소자 제조업,206,52888660,11,2
에이치라인해운 주식회사_해사본부,1,부산광역시 중구 중앙동6가,1,611002,외항 화물 운송업,315,90951820,16,8
비티엠 주식회사,1,충청남도 서산시 지곡면,1,381000,절삭 가공 및 유사 처리업,121,32040480,2,19
원주시건강가정지원센터(아이돌보미사업),1,강원도 원주시 판부면,1,999999,BIZ_NO미존재사업장,142,17372400,8,4
부천시건강가정지원센터,1,경기도 부천시 원미동,1,999999,BIZ_NO미존재사업장,139,16060540,7,10
에어서울주식회사,1,인천광역시 중구 운서동,1,621000,항공 여객 운송업,405,103632880,7,0
한국한의약진흥원,1,경상북도 경산시 갑제동,1,730000,기타 인문 및 사회과학 연구개발업,170,47888240,12,5
(주)미래이앤씨,1,경상남도 거제시 아주동,1,749603,그 외 기타 분류 안된 사업 지원 서비스업,127,31150840,1,20
(주)메디라인액티브코리아,1,경기도 안산시 단원구 초지동,1,331102,그 외 기타 의료용 기기 제조업,137,26894120,1,3
주식회사성산,1,경상남도 거제시 아주동,1,351103,선박 구성 부분품 제조업,122,28159220,5,15
프린텍주식회사,1,대구광역시 달서구 파호동,1,210101,신문용지 제조업,102,25463460,5,0
(주)스마트로지스,1,경상북도 김천시 응명동,1,749500,포장 및 충전업,137,30608400,0,1
주식회사피앤피머천다이징,1,서울특별시 강남구 역삼동,1,749921,그 외 기타 분류 안된 사업 지원 서비스업,340,65878200,1,20
사회적협동조합강서나눔돌봄센터-활동보조,1,서울특별시 강서구 화곡동,1,999999,BIZ_NO미존재사업장,144,18393780,6,6
（주)베스틱,1,울산광역시 북구 효문동,1,343000,그 외 자동차용 신품 부품 제조업,141,29353280,8,4
(주)에스오에스안전감시단,1,경기도 의왕시 삼동,1,749101,임시 및 일용 인력 공급업,109,25889140,19,21
(주)이시스코스메틱,1,경기도 시흥시 정왕동,1,242403,화장품 제조업,204,45096560,10,9
주식회사위메이드넥스트,1,경기도 성남시 분당구 삼평동,1,722000,응용 소프트웨어 개발 및 공급업,110,37171180,1,1
(주)엠비씨플레이비부산점,1,부산광역시 해운대구 우동,1,921901,공연시설 운영업,132,22314520,15,10
(주)에이에스티지,1,서울특별시 영등포구 여의도동,1,353000,항공기용 부품 제조업,276,87319500,1,2
다인사회적협동조합,1,광주광역시 광산구 우산동,1,999999,BIZ_NO미존재사업장,100,10877900,6,5
주식회사 트리플,1,경기도 성남시 분당구 백현동,1,642004,포털 및 기타 인터넷 정보 매개 서비스업,112,42278640,2,4
위워크코리아 유한회사,1,서울특별시 중구 저동1가,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,143,50509340,0,23
성보P&T주식회사,1,경기도 화성시 마도면,1,343000,그 외 자동차용 신품 부품 제조업,232,83495640,3,1
태성스틸(주),1,충청남도 당진시 송악읍,1,292202,금속 절삭기계 제조업,113,43806600,1,3
(주)인우,1,충청남도 서산시 성연면,1,341001,화물 자동차 및 특수 목적용 자동차 제조업,180,66226020,7,5
제이셋스태츠칩팩코리아(유),1,인천광역시 중구 운서동,1,513221,가전제품 및 부품 도매업,882,262233800,9,10
주식회사 케이뱅크은행,1,서울특별시 종로구 중학동,1,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,350,135999720,5,5
코웨이엔텍 주식회사,1,서울특별시 성북구 하월곡동,1,452111,시설물 유지관리 공사업,124,50002340,0,1
서브유주식회사,1,경상북도 구미시 임수동,1,749300,건축물 일반 청소업,133,33426600,0,0
(주)원에이치알컴퍼니,1,서울특별시 영등포구 양평동3가,1,513221,가전제품 및 부품 도매업,221,36398980,13,6
주식회사 맨파크,1,서울특별시 강남구 수서동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,822,230734180,18,16
상하농원(유),1,전라북도 고창군 상하면,1,701201,비주거용 건물 임대업(점포  자기땅),109,28698120,3,4
(주)국제식품진천공장,1,충청북도 진천군 덕산읍,1,151102,가금류 가공 및 저장 처리업,100,23409080,9,1
해마로푸드서비스(주),1,서울특별시 강동구 천호동,1,519910,상품 종합 도매업,215,66120900,5,18
(주)블랭크코퍼레이션,1,서울특별시 강남구 역삼동,1,921304,방송 프로그램 제작업,229,73456340,12,13
원스토어주식회사,1,경기도 성남시 분당구 백현동,1,642004,포털 및 기타 인터넷 정보 매개 서비스업,167,68391760,4,1
대구시청/교육협력정책관,1,대구광역시 중구 동인동1가,1,701201,비주거용 건물 임대업(점포  자기땅),294,12890640,294,16
한화솔루션(주)티디아이,1,전라남도 여수시 월하동,1,241106,석탄화학계 화합물 및 기타 기초 유기화학 물질제조업,130,52292560,1,0
(주)성우에스지,1,충청남도 당진시 송악읍,1,289202,도장 및 기타 피막 처리업,247,95487860,5,3
경산시청/일자리경제과/공공근로사업,1,경상북도 경산시 중방동,1,701201,비주거용 건물 임대업(점포  자기땅),124,19999800,6,14
재단법인 서울특별시 50플러스 재단,1,서울특별시 마포구 공덕동,1,999999,BIZ_NO미존재사업장,120,37577000,22,3
푸르메재단넥슨어린이재활병원,1,서울특별시 마포구 상암동,1,851219,일반의원,153,36210880,2,4
(의)참예원의료재단서초참요양병원,1,서울특별시 서초구 우면동,1,851101,요양병원,134,31539120,3,4
주식회사하이파킹,1,서울특별시 중구 서소문동,1,630303,주차장 운영업,374,66922540,33,8
광주북구건강가정지원센터(아이돌봄지원사업),1,광주광역시 북구 양산동,1,999999,BIZ_NO미존재사업장,129,13764680,3,10
고려강선(주),1,경상남도 양산시 유산동,1,271201,그 외 기타 1차 철강 제조업,105,38787600,3,1
경희대학교산학협력단,1,경기도 용인시 기흥구 서천동,1,730000,기타 인문 및 사회과학 연구개발업,164,32723460,5,8
서부파트너스주식회사,1,광주광역시 서구 동천동,1,749100,고용 알선업,696,199226560,24,21
거제제일해양주식회사,1,경상남도 거제시 아주동,1,351103,선박 구성 부분품 제조업,110,29312620,0,1
센텀요양병원,1,경상남도 진주시 강남동,1,851101,요양병원,135,25174960,3,7
주식회사 카카오뱅크,1,경기도 성남시 분당구 삼평동,1,659201,국내은행,799,297950080,6,8
현대오씨아이 주식회사,1,충청남도 서산시 대산읍,1,242903,그 외 기타 분류 안된 화학제품 제조업,101,42322280,0,3
의료법인고려수의료재단고려수요양병원,1,서울특별시 구로구 구로동,1,851101,요양병원,119,25575080,3,1
의료법인일오의료재단,1,경상남도 김해시 삼정동,1,851101,요양병원,101,20947300,3,1
(주)디엠에스 삼척점,1,강원도 삼척시 갈천동,1,749300,건축물 일반 청소업,125,22477320,1,3
경희대학교산학협력단,1,서울특별시 동대문구 회기동,1,730000,기타 인문 및 사회과학 연구개발업,189,36617720,14,6
(주)휴먼리더스,1,대구광역시 수성구 범어동,1,749300,건축물 일반 청소업,198,35720320,7,19
이화모듈주식회사,1,경기도 화성시 우정읍,1,343000,그 외 자동차용 신품 부품 제조업,689,244623140,7,6
주식회사엠플레이그라운드(MPLAYGROUND),1,서울특별시 마포구 서교동,1,523221,속옷 및 잠옷 소매업,124,25987740,0,11
(의)합포의료재단(마산우리요양병원),1,경상남도 창원시  마산합포구 해운동,1,851101,요양병원,107,23373300,4,1
(주)동양종합개발,1,경기도 평택시 서탄면,1,332001,사진기  영사기 및 관련 장비 제조업,432,108158120,30,11
제이더블유바이오사이언스주식회사,1,충청북도 충주시 용탄동,1,523120,의료용 기구 소매업,132,41503700,6,6
주식회사에이치앤씨피,1,서울특별시 강남구 대치동,1,511119,섬유  의복  신발 및 가죽제품 중개업 / 목재 및 건축,119,21593740,1,7
주식회사원익아이피에스,1,경기도 평택시 진위면,1,321000,기타 반도체 소자 제조업,1479,544001120,21,15
(주)에이디칩스포천지점,1,경기도 포천시 군내면,1,291902,산업용 냉장 및 냉동장비 제조업,113,21926860,6,6
에이큐주식회사,1,서울특별시 강서구 마곡동,1,630500,기타 항공 운송지원 서비스업,483,89296400,15,3
두산공작기계주식회사,1,경상남도 창원시  성산구 남산동,1,292202,금속 절삭기계 제조업,1215,520611360,2,3
(주)어울림에이치알에스,1,서울특별시 영등포구 문래동5가,1,749101,임시 및 일용 인력 공급업,149,25095640,13,11
주식회사게임덱스,1,경기도 성남시 분당구 서현동,1,722000,응용 소프트웨어 개발 및 공급업,139,27709760,13,8
주식회사현진광주진곡지점,1,광주광역시 광산구 오선동,1,343000,그 외 자동차용 신품 부품 제조업,370,147883480,2,7
(주)휴온스,1,경기도 성남시 분당구 삼평동,1,242301,완제 의약품 제조업,756,260988620,10,10
대한체육회,1,서울특별시 송파구 방이동,1,749934,무형 재산권 임대업,309,106334780,0,4
주식회사 로아코스메틱,1,강원도 춘천시 퇴계동,1,242403,화장품 제조업,107,17808220,0,3
주식회사 집토스,1,서울특별시 성동구 성수동1가,1,724000,데이터베이스 및 온라인 정보 제공업,114,19865380,2,5
현대중공업터보기계주식회사,1,울산광역시 동구 전하동,1,291200,유압 기기 제조업,124,42801520,0,0
주식회사위지윅스튜디오,1,서울특별시 강남구 신사동,1,921503,영화  비디오물 및 방송 프로그램 제작 관련 서비스업,118,31341080,3,1
주식회사링키지랩,1,서울특별시 성동구 성수동2가,1,729000,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,108,15276060,1,1
스튜디오드래곤주식회사,1,서울특별시 마포구 상암동,1,722000,응용 소프트웨어 개발 및 공급업,130,52137820,1,1
(주)단비교육,1,서울특별시 강남구 대치동,1,809010,기타 기술 및 직업 훈련학원,108,26269400,3,1
한국산림복지진흥원,1,대전광역시 서구 둔산동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,341,95941440,31,10
(사)서울장애인부모연대-활동지원센터,1,서울특별시 강남구 수서동,1,999999,BIZ_NO미존재사업장,214,24552520,12,5
주식회사에코프로비엠,1,충청북도 청주시 청원구 오창읍,1,314000,축전지 제조업,858,289725040,1,4
주식회사잡라이프,1,서울특별시 서초구 서초동,1,741400,경영 컨설팅업,120,15694220,18,18
순천생협요양병원,1,전라남도 순천시 조곡동,1,851101,요양병원,104,21200980,3,2
주식회사사람인에이치에스,1,서울특별시 구로구 구로동,1,741401,경영 컨설팅업(경영지도사),754,139684120,80,40
주식회사플러스인,1,경기도 안성시 영동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,102,16515380,1,9
아임파워(주)-현장,1,서울특별시 영등포구 문래동6가,1,702003,비주거용 부동산 관리업,211,48089520,22,43
(주)하얀,1,경상남도 사천시 사남면,1,602309,화물 운송 중개  대리 및 관련 서비스업,120,26512900,16,7
주식회사제이티케이,1,경상남도 창원시  성산구 외동,1,323001,비디오 및 기타 영상 기기 제조업,109,23226600,5,6
성남시의료원,1,경기도 성남시 수정구 태평동,1,851113,종합병원,545,178020800,65,3
주식회사 일양,1,경상남도 거제시 아주동,1,749603,그 외 기타 분류 안된 사업 지원 서비스업,117,37729820,0,8
(사)한국장애인복지실천회,1,서울특별시 영등포구 신길동,1,999999,BIZ_NO미존재사업장,121,7827140,8,3
더화이트커뮤니케이션(주),1,서울특별시 성동구 성수동2가,1,722000,응용 소프트웨어 개발 및 공급업,208,41821340,11,29
의료법인 동강의료재단 동천동강병원,1,울산광역시 중구 남외동,1,851101,요양병원,256,73522240,6,2
코오롱오토모티브주식회사,1,서울특별시 송파구 방이동,1,501101,자동차 신품 판매업,172,47245820,2,2
주식회사 서종글로벌,1,서울특별시 서초구 서초동,1,749300,건축물 일반 청소업,112,25793360,10,11
(주)이세큐,1,인천광역시 연수구 송도동,1,749200,경비 및 경호 서비스업,224,39371060,9,11
청목장애인활동지원센터,1,부산광역시 동래구 수안동,1,999999,BIZ_NO미존재사업장,154,16209380,10,6
유한회사성진여객,1,전라북도 전주시 완산구 평화동3가,1,602103,시내버스 운송업,233,76474060,1,2
주식회사비에이에스,1,부산광역시 강서구 대저2동,1,630500,기타 항공 운송지원 서비스업,115,21246500,0,3
(주)엔바이콘,1,경기도 성남시 분당구 삼평동,1,519910,상품 종합 도매업,111,20717640,9,4
주식회사정다운지점,1,전라남도 나주시 동수동,1,154803,육류 도축업(가금류 제외) / 가금류 도축업,139,32584100,3,3
한국재정정보원,1,서울특별시 중구 남대문로5가,1,722000,응용 소프트웨어 개발 및 공급업,210,74131360,1,2
의료법인 수현의료재단,1,경기도 파주시 금촌동,1,851101,요양병원,103,23066880,0,2
주식회사대호이앤지,1,울산광역시 북구 효문동,1,343000,그 외 자동차용 신품 부품 제조업,146,39890660,1,1
주식회사 크라이치즈버거,1,서울특별시 강남구 대치동,1,552107,치킨 전문점,112,10445280,40,15
한국승강기안전공단,1,경상남도 진주시 충무공동,1,742104,기타 엔지니어링 서비스업,1570,457373640,95,13
와이케이케이한국（주）평택공장,1,경기도 평택시 진위면,1,369905,단추 및 유사 파스너 제조업,273,100430060,0,2
테슬라코리아유한회사,1,서울특별시 강남구 청담동,1,519113,상품 종합 도매업,140,45502180,19,2
샘표식품주식회사,1,서울특별시 중구 필동1가,1,154502,장류 제조업,689,190130380,20,15
주식회사씨앤피베이커리,1,서울특별시 강남구 신사동,1,552301,제과점업,124,22100320,10,7
주식회사씨엔에프,1,경기도 군포시 당정동,1,242402,치약  비누 및 기타 세제 제조업,283,64858740,12,6
주식회사 제인테크,1,경기도 용인시 처인구 남사면,1,321001,그 외 기타 전자 부품 제조업,200,48207560,10,3
대신정기화물자동차수도권터미널운영회,1,경기도 군포시 부곡동,1,630302,여객 자동차 터미널 운영업,115,39243600,3,1
에어로케이항공 주식회사,1,충청북도 청주시 흥덕구 오송읍,1,742104,기타 엔지니어링 서비스업,128,46688300,7,0
(재)자연재단더필잎요양병원,1,인천광역시 부평구 부평동,1,999999,BIZ_NO미존재사업장,107,23937620,1,8
화성코스메틱 주식회사 지점,1,경기도 김포시 양촌읍,1,513320,화장품 및 화장용품 도매업,174,36604960,6,2
의료법인은성의료재단 좋은선린병원,1,경상북도 포항시 북구 대신동,1,851101,요양병원,285,68852360,11,10
의료법인은성의료재단좋은선린요양병원,1,경상북도 포항시 북구 대신동,1,851101,요양병원,166,34873120,2,3
대영채비(주),1,대구광역시 달성군 유가면,1,312000,배전반 및 전기 자동제어반 제조업,131,33991120,3,3
(사)한국장애인부모회충북지회-활보,1,충청북도 청주시 흥덕구 복대동,1,999999,BIZ_NO미존재사업장,150,16850380,3,7
금호산업(주) 건설부문,1,전라남도 나주시 송월동,1,451101,아파트 건설업,144,35387840,9,14
(주) 소노호텔앤리조트 삼척지점,1,강원도 삼척시 갈천동,1,551004,휴양 콘도 운영업,198,49620900,0,2
주식회사케이티이엔씨,1,경기도 평택시 동삭동,1,741109,기타 법무관련 서비스업,127,29045080,11,3
국립아시아문화전당(직장),1,광주광역시 동구 광산동,1,701201,비주거용 건물 임대업(점포  자기땅),231,42260140,1,0
플라이강원주식회사,1,강원도 양양군 양양읍,1,621000,항공 여객 운송업,210,62316820,0,4
에치앤이 주식회사,1,충청북도 청주시 흥덕구 송정동,1,242902,마그네틱 및 광학 매체 제조업,136,46964000,4,134
진영주식회사-(상용)스타필드하남,1,경기도 하남시 덕풍동,1,451200,기타 토목 시설물 건설업,151,24355440,9,6
재연기업주식회사,1,경기도 시흥시 정왕동,1,602201,택시 운송업,127,8450740,8,2
두산메카텍주식회사,1,경상남도 창원시  성산구 신촌동,1,292902,인쇄 및 제책용 기계 제조업,306,125595900,0,1
그린코스주식회사,1,경기도 김포시 양촌읍,1,242403,화장품 제조업,193,43278100,12,2
롯데베르살리스 엘라스토머스 주식회사,1,전라남도 여수시 중흥동,1,241301,합성고무 제조업,137,53569580,1,1
(주)에이스그린,1,경기도 화성시 목동,1,749300,건축물 일반 청소업,103,22533620,14,2
주식회사 아이콘루프,1,서울특별시 중구 수표동,1,722000,응용 소프트웨어 개발 및 공급업,107,36997440,4,5
일동제약(주),1,서울특별시 서초구 양재동,1,242301,완제 의약품 제조업,1402,570918320,5,9
(주)진우엔지니어링제2공장제이앤티에스,1,경기도 화성시 향남읍,1,300101,기타 주변 기기 제조업,135,30623220,0,4
네오트랜스주식회사(용인지점),1,경기도 용인시 처인구 삼가동,1,630909,그 외 기타 분류 안된 운송관련 서비스업,169,54671280,2,1
현대중공업모스주식회사,1,울산광역시 동구 전하동,1,922102,기타 일반 기계 및 장비 수리업,540,208188740,1,7
주식회사인스,1,경상남도 양산시 상북면,1,749101,임시 및 일용 인력 공급업,211,36409380,1,21
(주)이레테크,1,충청북도 청주시 흥덕구 옥산면,1,381000,절삭 가공 및 유사 처리업,205,79558620,14,202
주식회사 케이앰이엔지,1,인천광역시 동구 송현동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,149,60756460,0,0
길상창휘유한회사,1,제주특별자치도 제주시 삼도이동,1,749903,사업 및 무형 재산권 중개업,192,44571520,0,3
(주)샘씨엔에스 지점,1,경기도 수원시 영통구 매탄동,1,321000,기타 반도체 소자 제조업,164,50790740,5,3
주식회사 탬즈,1,충청남도 서산시 성연면,1,252901,포장용 플라스틱 성형용기 제조업,317,100409540,0,8
태진씨엔에스주식회사,1,경기도 평택시 이충동,1,630404,선박청소,126,27716960,6,4
미래복지요양센터,1,인천광역시 서구 백석동,1,999999,BIZ_NO미존재사업장,130,22578320,2,2
서울여객주식회사,1,경기도 고양시 덕양구 벽제동,1,602103,시내버스 운송업,143,31822840,1,5
에어프로덕츠코리아주식회사,1,경기도 용인시 기흥구 농서동,1,241102,기타 기초 무기화학 물질 제조업,396,165069380,7,1
의료법인우범의료재단장흥종합병원,1,전라남도 장흥군 장흥읍,1,851101,요양병원,104,27871860,8,0
주식회사 예선테크,1,경기도 군포시 산본동,1,252403,플라스틱 접착처리 제품 제조업,149,39196000,2,4
주식회사티앤아이(TNICo. Ltd),1,경기도 수원시 영통구 이의동,1,742104,기타 엔지니어링 서비스업,139,36000020,1,2
동흥개발(주)-토공구조물/개착구조물공사-일용,1,서울특별시 영등포구 양평동3가,1,452101,미장  타일 및 방수 공사업,112,46073280,11,2
(주)에이치앤케이,1,충청남도 당진시 송악읍,1,292202,금속 절삭기계 제조업,173,63709360,1,2
（주）위드텍 동탄점,1,경기도 화성시 동탄면,1,331201,물질 검사  측정 및 분석 기구 제조업,168,57365600,12,3
(주)삼양사판교,1,경기도 성남시 분당구 삼평동,1,154200,설탕 제조업,369,141005840,1,2
부천시립노인전문병원,1,경기도 부천시 작동,1,999999,BIZ_NO미존재사업장,244,45093400,2,7
스노우주식회사,1,경기도 성남시 분당구 백현동,1,722000,응용 소프트웨어 개발 및 공급업,312,106664620,12,19
에스케이트리켐주식회사,1,세종특별자치시   연동면,1,241106,석탄화학계 화합물 및 기타 기초 유기화학 물질제조업,121,39108480,5,1
재단법인경기도일자리재단,1,경기도 부천시 원미동,1,999999,BIZ_NO미존재사업장,321,85592140,15,4
지이파워시스템즈코리아(주),1,경기도 성남시 분당구 삼평동,1,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,211,87961280,0,0
재단법인베스티안재단베스티안서울병원,1,서울특별시 강남구 대치동,1,999999,BIZ_NO미존재사업장,123,30701800,2,4
(주)교원크리에이티브,1,서울특별시 중구 을지로2가,1,999999,BIZ_NO미존재사업장,576,156201000,18,12
(주)한울산업,1,경상북도 포항시 남구 장흥동,1,381000,절삭 가공 및 유사 처리업,152,55749760,0,1
(주)스마일게이트스토브,1,경기도 성남시 분당구 삼평동,1,722000,응용 소프트웨어 개발 및 공급업,319,120339640,4,10
의료법인새움의료재단,1,서울특별시 금천구 독산동,1,851101,요양병원,156,42011000,2,2
(의)송은의료재단 울산시티e병원,1,울산광역시 북구 연암동,1,851101,요양병원,165,41939100,1,2
현대케미칼주식회사(대산공장),1,충청남도 서산시 대산읍,1,999999,BIZ_NO미존재사업장,181,77901280,0,0
주식회사방주산업,1,경상북도 포항시 남구 송내동,1,381000,절삭 가공 및 유사 처리업,188,67118900,6,0
(주)알피바이오,1,서울특별시 강남구 대치동,1,512287,기타 가공식품 도매업,440,109692360,20,14
플라잉타이거코리아주식회사,1,서울특별시 성동구 성수동2가,1,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,103,16836300,11,5
(주)엔에스,1,경상남도 거제시 아주동,1,351103,선박 구성 부분품 제조업,102,27266780,2,7
주식회사 비츠로넥스텍,1,경기도 안산시 단원구 성곡동,1,999999,BIZ_NO미존재사업장,161,52203580,4,3
나이스페이먼츠,1,서울특별시 마포구 아현동,1,749921,그 외 기타 분류 안된 사업 지원 서비스업,120,42990760,3,5
(주)조현시스템,1,경기도 성남시 분당구 이매동,1,900900,산업설비  운송장비 및 공공장소 청소업,105,19007300,8,2
（주）경인양행 서울사업장,1,서울특별시 양천구 목동,1,241106,석탄화학계 화합물 및 기타 기초 유기화학 물질제조업,241,85352340,0,1
주식회사셀바스헬스케어,1,대전광역시 유성구 신성동,1,300100,컴퓨터 제조업,109,30348460,0,7
인창대연요양병원,1,부산광역시 남구 대연동,1,701201,비주거용 건물 임대업(점포  자기땅),151,32616280,3,4
(주)게임빌컴투스플랫폼,1,서울특별시 금천구 가산동,1,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,140,46070220,0,5
(주)잇올,1,부산광역시 연제구 연산동,1,519910,상품 종합 도매업,146,29977640,9,5
주식회사아트(ART),1,경기도 평택시 서정동,1,722000,응용 소프트웨어 개발 및 공급업,115,26478200,10,5
(주)쿱로지스틱스,1,충청북도 괴산군 괴산읍,1,630903,화물 포장  검수 및 계량 서비스업,160,37334380,7,4
주식회사삼광피앤씨,1,경상남도 거제시 아주동,1,351103,선박 구성 부분품 제조업,120,36475800,0,5
주식회사에이스테크,1,충청남도 서산시 지곡면,1,252901,포장용 플라스틱 성형용기 제조업,153,38780360,3,3
대성재가장애인복지센터,1,부산광역시 해운대구 반여동,1,999999,BIZ_NO미존재사업장,119,16025320,9,2
(주)대유에이피,1,전라북도 완주군 봉동읍,1,252901,포장용 플라스틱 성형용기 제조업,210,73076360,1,2
주식회사썬더소프트코리아(ThundersoftKoreaCo. Ltd.),1,경기도 성남시 분당구 삼평동,1,999999,BIZ_NO미존재사업장,138,42161740,9,0
인탑스주식회사구미2공장,1,경상북도 구미시 구포동,1,252302,제조 / 산업용강화플라스틱성형제품,168,43468340,1,2
(주)고려제지판지사업부 성주공장,1,경상북도 성주군 성주읍,1,210102,적층  합성 및 특수 표면처리 종이 제조업,105,27248260,0,3
(주)바른인사컨설팅,1,서울특별시 구로구 구로동,1,724000,데이터베이스 및 온라인 정보 제공업,119,24076400,8,10
영화금속(주)함안공장,1,경상남도 함안군 군북면,1,273102,강 주물 주조업,178,64664960,0,0
주식회사디에프테크,1,광주광역시 북구 대촌동,1,749101,임시 및 일용 인력 공급업,147,30924760,0,1
주식회사에스디물류,1,경기도 평택시 이충동,1,602302,일반 화물 자동차 운송업,168,51806640,2,2
주식회사피오엘,1,대구광역시 남구 대명동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,116,21034160,8,7
주식회사토스(TOS),1,경기도 평택시 이충동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,108,32532760,3,0
(주)인스펌,1,서울특별시 서초구 서초동,1,749100,고용 알선업,107,21405640,1,1
세종특별자치시시설관리공단,1,세종특별자치시   종촌동,1,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,168,47917460,2,1
제일헬스사이언스주식회사,1,서울특별시 서초구 반포동,1,242301,완제 의약품 제조업,147,48344860,2,4
재단법인 한국저작권보호원,1,서울특별시 마포구 상암동,1,999999,BIZ_NO미존재사업장,471,75349060,51,9
바스프컬러스앤이펙츠코리아(주),1,울산광역시 남구 여천동,1,241106,석탄화학계 화합물 및 기타 기초 유기화학 물질제조업,151,62363860,6,1
주식회사멘토라인-켐트로닉스,1,세종특별자치시   전동면,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,115,18458880,1,8
에이치피프린팅코리아 유한회사,1,경기도 성남시 분당구 백현동,1,323001,비디오 및 기타 영상 기기 제조업,1490,642703460,2,3
(재)자생의료재단부천자생한방병원,1,경기도 부천시 상동,1,851103,한방병원,130,36094500,2,3
